Credit_Card_Exceed_Months,Employment_Type,Loan_Amount,Loan_Tenure_Year,More_Than_One_Products,Credit_Card_types,Number_of_Dependents,Years_to_Financial_Freedom,Number_of_Credit_Card_Facility,Number_of_Properties,Number_of_Bank_Products,Number_of_Loan_to_Approve,Property_Type,Years_for_Property_to_Completion,State,Number_of_Side_Income,Monthly_Salary,Total_Sum_of_Loan,Total_Income_for_Join_Application,Decision,Score
5,employee,,22,yes,,2,13,4,,,1,terrace,,Kuala Lumpur,3,4994,1207904,,Accept,9
5,employee,498866,13,no,platinum,2,,,2,1,1,terrace,13,Kuala Lumpur,,6169,818353,9880,Accept,9
5,employee,162777,15,yes,gold,2,13,4,,,2,terrace,13,Kuala Lumpur,,3620,1330118,,Accept,6
5,employee,289474,24,no,platinum,2,,4,2,1,1,terrace,13,Kuala Lumpur,2,,652170,18760,Accept,6
5,employee,124088,10,yes,normal,2,13,4,2,,1,terrace,,Kuala Lumpur,2,5832,946190,17974,Reject,9
5,employee,385369,,no,normal,2,,4,2,1,1,terrace,,Kuala Lumpur,3,11880,,14620,Accept,9
5,employee,,16,yes,gold,2,,4,,1,3,terrace,13,Kuala Lumpur,3,5501,1373867,8546,Accept,7
5,employee,,13,no,normal,2,13,4,,1,3,terrace,,Kuala Lumpur,3,,473084,10017,Accept,9
5,employee,,19,yes,normal,2,,4,2,1,2,terrace,13,Kuala Lumpur,,9586,973850,18418,Accept,7
5,employee,176877,18,no,normal,2,,4,,,2,terrace,13,Kuala Lumpur,1,10737,542700,9971,Accept,9
5,employee,,19,yes,gold,2,13,4,2,,3,terrace,,Kuala Lumpur,3,6419,732586,,Accept,6
5,employee,561659,,no,,2,13,4,,1,1,terrace,,Kuala Lumpur,,7649,935870,,Accept,9
5,employee,743280,24,yes,gold,2,13,4,2,,1,terrace,13,Kuala Lumpur,2,4927,743504,,Accept,6
5,employee,,12,no,normal,2,,4,,1,3,terrace,13,Kuala Lumpur,,4865,437499,,Accept,8
5,employee,342808,15,yes,normal,2,,,2,1,3,terrace,13,Kuala Lumpur,2,8142,486149,10039,Accept,7
5,employee,,14,no,platinum,2,13,4,2,,2,terrace,13,Kuala Lumpur,1,4491,1053729,,Accept,6
5,employee,,11,yes,normal,2,13,,2,1,3,terrace,13,Kuala Lumpur,1,4583,645558,19886,Accept,7
5,employee,,,no,gold,2,,4,2,1,2,terrace,13,Kuala Lumpur,2,7736,749821,,Accept,7
5,employee,285525,,yes,normal,2,13,4,,1,1,terrace,13,Kuala Lumpur,,6892,697844,13042,Accept,8
5,employee,,14,no,gold,2,13,4,,,3,terrace,13,Kuala Lumpur,1,10899,1304858,11590,Reject,9
5,employee,723610,14,yes,normal,2,,4,2,1,1,terrace,13,Kuala Lumpur,3,,696672,,Accept,7
5,employee,527882,13,no,gold,2,,,,1,1,terrace,13,Kuala Lumpur,,5541,876705,,Accept,6
5,employee,510102,,yes,normal,2,13,4,,,3,terrace,13,Kuala Lumpur,,9795,1019580,18240,Accept,7
5,employee,158265,22,no,normal,2,13,4,2,,2,terrace,13,Kuala Lumpur,2,10996,1013759,19701,Accept,7
5,employee,561593,12,yes,normal,2,13,4,2,1,1,terrace,13,Kuala Lumpur,,10686,907915,12982,Accept,6
5,employee,368837,19,no,normal,2,13,,2,1,1,terrace,13,Kuala Lumpur,2,9393,956570,16171,Reject,7
5,employee,,24,yes,normal,2,13,4,,1,2,terrace,13,Kuala Lumpur,3,7570,676516,,Accept,8
5,employee,250497,,no,gold,2,,,,1,1,terrace,,Kuala Lumpur,,,909016,19025,Accept,8
5,employee,406702,23,yes,normal,2,13,,2,,1,terrace,13,Kuala Lumpur,,11580,1379602,16078,Accept,8
5,employee,340633,,no,normal,2,13,4,2,,3,terrace,,Kuala Lumpur,1,8622,1165396,,Accept,6
5,employee,,13,yes,normal,2,13,4,,,2,terrace,,Kuala Lumpur,3,9419,954974,15074,Accept,9
5,employee,537152,20,no,normal,2,13,,2,1,1,,13,Kuala Lumpur,3,,,8590,Accept,6
5,employee,761984,12,yes,gold,2,,4,,1,3,terrace,13,Kuala Lumpur,,6131,1042473,,Accept,8
5,employee,377370,,no,normal,2,13,,2,1,1,terrace,13,Kuala Lumpur,1,4381,977737,11407,Accept,6
5,employee,568148,18,yes,normal,2,13,,,,2,terrace,13,Kuala Lumpur,3,9696,651871,13017,Accept,7
5,employee,671476,,no,normal,2,,4,,,1,terrace,13,Kuala Lumpur,3,8131,985982,18577,Accept,7
5,employee,607714,20,yes,normal,2,,4,,1,1,,13,Kuala Lumpur,,6893,1019963,15043,Accept,9
5,employee,590304,21,no,gold,2,13,,2,1,3,,13,Kuala Lumpur,1,11364,1037195,,Reject,7
5,employee,184318,,yes,normal,2,13,4,2,1,2,terrace,13,Kuala Lumpur,3,7496,532259,12493,Accept,6
5,employee,553864,15,no,normal,2,13,4,,1,3,terrace,,Kuala Lumpur,1,11651,,,Accept,7
5,employee,776631,,yes,gold,2,,4,2,1,2,terrace,13,Kuala Lumpur,2,7996,,13603,Reject,6
5,employee,662973,24,no,normal,2,13,4,2,1,3,terrace,13,Kuala Lumpur,,,656605,16238,Accept,7
5,employee,,,yes,normal,2,13,4,2,1,2,terrace,13,Kuala Lumpur,1,,1254673,,Accept,6
5,employee,,16,no,,2,13,4,2,1,2,terrace,13,Kuala Lumpur,,7244,1270923,,Accept,7
5,employee,474939,22,yes,normal,2,,4,,1,3,terrace,13,Kuala Lumpur,2,5544,749954,,Reject,9
5,employee,,23,no,normal,2,13,,2,,2,terrace,13,Kuala Lumpur,2,4435,992084,,Accept,9
5,employee,,17,yes,normal,2,13,4,,1,1,terrace,13,Kuala Lumpur,3,,1236492,,Accept,8
5,employee,,,no,normal,2,13,4,2,1,3,terrace,,Kuala Lumpur,1,,733472,,Reject,9
5,employee,190988,21,yes,gold,2,13,,,,3,terrace,13,Kuala Lumpur,,,1108272,7927,Accept,9
5,employee,388675,22,no,normal,2,13,4,,1,2,terrace,13,Kuala Lumpur,,10366,,8631,Accept,7
5,employee,276452,,yes,normal,2,13,4,,1,3,terrace,,Kuala Lumpur,,11978,1093261,10243,Accept,8
5,employee,348864,24,no,normal,2,13,,,1,1,terrace,13,Kuala Lumpur,2,,,,Accept,8
5,employee,248606,17,yes,normal,2,,4,2,,2,terrace,13,Kuala Lumpur,,8866,992820,11253,Reject,8
5,employee,540450,15,no,normal,2,13,4,2,1,2,terrace,13,Kuala Lumpur,2,12142,1044723,16795,Reject,8
7,Self_Employed,676880,10,yes,gold,2,14,4,2,1,1,terrace,10,Kuala Lumpur,,12195,1102472,,Reject,8
7,Self_Employed,249801,16,no,normal,2,14,4,,1,3,terrace,10,Kuala Lumpur,,10789,492454,,Accept,8
7,Self_Employed,488431,16,yes,normal,2,14,4,,1,2,terrace,10,Kuala Lumpur,1,,491852,,Accept,8
7,Self_Employed,535819,16,no,normal,2,14,4,2,1,3,terrace,10,Kuala Lumpur,,5489,835806,,Accept,9
7,Self_Employed,136284,22,yes,normal,2,,4,,1,2,terrace,,Kuala Lumpur,,10926,717630,10266,Accept,6
7,Self_Employed,740297,22,no,gold,2,14,4,2,1,3,terrace,10,Kuala Lumpur,,10508,614165,17288,Accept,8
7,Self_Employed,343889,12,yes,gold,2,14,4,,,2,terrace,10,Kuala Lumpur,,5261,1422178,11401,Accept,7
7,Self_Employed,647454,15,no,gold,2,14,4,2,1,1,terrace,10,Kuala Lumpur,2,6104,1273727,8383,Accept,6
7,Self_Employed,776593,19,yes,normal,2,14,,2,1,2,terrace,10,Kuala Lumpur,2,,,8364,Reject,9
7,Self_Employed,637937,21,no,gold,2,14,4,2,,2,terrace,10,Kuala Lumpur,3,,1109275,8925,Reject,8
7,Self_Employed,435686,11,yes,normal,2,14,4,,1,1,terrace,10,Kuala Lumpur,1,9363,1404742,15432,Accept,7
7,Self_Employed,188659,22,no,gold,2,14,4,2,1,3,terrace,10,Kuala Lumpur,,9831,,,Accept,8
7,Self_Employed,350128,19,yes,platinum,2,14,4,,,1,terrace,10,Kuala Lumpur,,8568,466867,,Accept,7
7,Self_Employed,393057,14,no,,2,,,2,1,2,,10,Kuala Lumpur,,,1344671,9476,Accept,7
7,Self_Employed,,24,yes,normal,2,,4,2,,2,terrace,,Kuala Lumpur,1,6744,1133280,,Accept,7
7,Self_Employed,681210,,no,normal,2,14,4,2,1,2,terrace,10,Kuala Lumpur,1,,456726,,Reject,7
7,Self_Employed,446992,21,yes,normal,2,14,,2,,1,terrace,,Kuala Lumpur,2,11225,956323,,Reject,9
7,Self_Employed,453342,10,no,platinum,2,14,4,2,,1,terrace,10,Kuala Lumpur,1,6467,984608,,Accept,7
7,Self_Employed,,12,yes,normal,2,14,4,,,1,terrace,10,Kuala Lumpur,3,9395,658510,18765,Accept,6
7,Self_Employed,,19,no,,2,14,4,,1,2,terrace,10,Kuala Lumpur,1,,1274066,,Reject,8
7,Self_Employed,428137,,yes,gold,2,14,,2,1,1,terrace,10,Kuala Lumpur,,7599,856854,19563,Accept,9
7,Self_Employed,,16,no,gold,2,14,4,2,1,1,terrace,,Kuala Lumpur,2,,1007209,16709,Accept,6
7,Self_Employed,465472,18,yes,normal,2,14,4,,1,1,terrace,10,Kuala Lumpur,,,1239453,,Accept,8
7,Self_Employed,702083,12,no,gold,2,14,,2,1,2,terrace,10,Kuala Lumpur,3,11227,525219,,Accept,6
7,Self_Employed,141278,21,yes,gold,2,,4,,,1,terrace,10,Kuala Lumpur,3,8712,622613,12548,Accept,6
7,Self_Employed,246977,19,no,,2,14,4,2,,1,terrace,10,Kuala Lumpur,1,4458,1126614,12035,Reject,7
7,Self_Employed,190894,17,yes,gold,2,14,,2,1,1,terrace,10,Kuala Lumpur,3,,,12418,Reject,7
7,Self_Employed,,22,no,normal,2,,4,2,,1,terrace,10,Kuala Lumpur,2,,1041481,,Accept,8
7,Self_Employed,307655,16,yes,gold,2,,4,,,3,terrace,10,Kuala Lumpur,3,,1258211,9104,Accept,7
7,Self_Employed,386450,11,no,gold,2,14,4,,1,2,terrace,10,Kuala Lumpur,3,6033,806439,,Accept,6
7,Self_Employed,382097,24,yes,normal,2,14,,,1,3,terrace,10,Kuala Lumpur,,5014,701779,7825,Accept,6
7,Self_Employed,565390,13,no,gold,2,14,4,,1,3,terrace,10,Kuala Lumpur,3,,974566,,Reject,6
7,Self_Employed,417954,12,yes,gold,2,,,2,1,3,terrace,,Kuala Lumpur,3,7803,,10288,Accept,8
7,Self_Employed,445204,,no,normal,2,14,4,2,1,1,terrace,10,Kuala Lumpur,1,3822,430476,18351,Accept,6
7,Self_Employed,,14,yes,platinum,2,,4,2,,1,terrace,10,Kuala Lumpur,3,11038,522347,8499,Reject,8
7,Self_Employed,737564,23,no,normal,2,,4,2,1,3,terrace,10,Kuala Lumpur,2,11019,,17886,Reject,9
7,Self_Employed,540710,,yes,normal,2,14,,2,1,3,terrace,10,Kuala Lumpur,2,11080,748236,11183,Accept,6
7,Self_Employed,266431,15,no,platinum,2,14,4,2,1,3,terrace,10,Kuala Lumpur,1,,1361408,15339,Accept,6
7,Self_Employed,,11,yes,normal,2,14,4,2,1,3,terrace,,Kuala Lumpur,3,9598,640868,15921,Reject,8
7,Self_Employed,488293,11,no,gold,2,14,4,,1,2,terrace,10,Kuala Lumpur,2,11278,507909,18041,Reject,6
7,Self_Employed,232424,12,yes,,2,,4,2,1,1,,10,Kuala Lumpur,,9068,1090857,13508,Accept,8
7,Self_Employed,504182,14,no,normal,2,,4,2,1,1,terrace,10,Kuala Lumpur,1,6802,513927,,Accept,8
7,Self_Employed,240139,10,yes,normal,2,14,,2,1,3,terrace,,Kuala Lumpur,3,4686,867724,,Accept,7
7,Self_Employed,,22,no,gold,2,14,4,,1,2,terrace,10,Kuala Lumpur,,,,12296,Reject,6
7,Self_Employed,191713,,yes,normal,2,14,4,2,1,3,terrace,10,Kuala Lumpur,2,,,,Reject,6
7,Self_Employed,367344,23,no,normal,2,14,4,2,1,1,terrace,10,Kuala Lumpur,1,4335,1371082,19669,Accept,9
7,Self_Employed,773155,21,yes,gold,2,14,4,,,1,terrace,10,Kuala Lumpur,3,,945583,13901,Accept,9
7,Self_Employed,363662,18,no,platinum,2,14,4,2,1,1,terrace,10,Kuala Lumpur,3,6889,1235850,12907,Accept,9
7,Self_Employed,676236,14,yes,normal,2,14,4,,1,3,terrace,,Kuala Lumpur,1,7722,1126373,,Accept,7
7,Self_Employed,321397,20,no,normal,2,14,4,,1,1,terrace,10,Kuala Lumpur,,,1278823,12185,Accept,8
7,Self_Employed,766599,14,yes,normal,2,14,4,2,1,2,,10,Kuala Lumpur,1,8356,,12336,Reject,6
7,Self_Employed,427060,24,no,platinum,2,,4,2,1,2,,10,Kuala Lumpur,3,11214,,12351,Accept,9
7,Self_Employed,730574,19,yes,platinum,2,14,4,2,1,1,terrace,10,Kuala Lumpur,3,12099,796270,11056,Accept,6
7,Self_Employed,500313,12,no,normal,2,14,4,2,1,1,,10,Kuala Lumpur,2,4886,534389,,Accept,6
7,Self_Employed,568989,24,yes,normal,2,,,2,1,3,terrace,10,Kuala Lumpur,,8259,1043463,,Accept,6
7,Self_Employed,564042,12,no,,2,,4,2,1,2,terrace,10,Kuala Lumpur,,11816,1023301,,Accept,9
7,Self_Employed,,,yes,normal,2,,4,2,1,3,,10,Kuala Lumpur,3,9960,664747,,Accept,9
7,Self_Employed,416738,24,no,gold,2,14,4,2,,3,terrace,,Kuala Lumpur,1,7676,1126957,19976,Accept,7
7,Self_Employed,533263,,yes,normal,2,14,4,,1,3,terrace,,Kuala Lumpur,1,9351,,13668,Accept,7
7,Self_Employed,352110,,no,normal,2,14,4,2,1,3,terrace,10,Kuala Lumpur,,8212,429849,,Reject,8
7,Self_Employed,394342,15,yes,normal,2,14,4,,1,1,terrace,,Kuala Lumpur,,10450,467581,12407,Reject,6
7,Self_Employed,664089,23,no,,2,14,4,2,1,1,terrace,10,Kuala Lumpur,1,5152,1007694,14051,Accept,8
7,Self_Employed,535010,24,yes,normal,2,14,4,,1,2,terrace,10,Kuala Lumpur,3,4314,1111603,,Reject,9
7,Self_Employed,457135,11,no,gold,2,14,4,2,,3,terrace,10,Kuala Lumpur,,9597,625079,19632,Accept,9
7,Self_Employed,412968,,yes,platinum,2,,4,2,1,2,terrace,10,Kuala Lumpur,1,,1124905,11011,Accept,7
7,Self_Employed,,18,no,platinum,2,14,4,2,1,2,terrace,10,Kuala Lumpur,2,7882,616728,,Accept,9
7,Self_Employed,,19,yes,normal,2,14,4,2,1,2,terrace,10,Kuala Lumpur,1,12406,498726,,Accept,6
7,Self_Employed,450954,11,no,gold,2,14,4,2,1,2,terrace,10,Kuala Lumpur,1,,628840,11626,Accept,9
7,Self_Employed,317519,16,yes,normal,2,14,4,,,1,terrace,10,Kuala Lumpur,1,5687,1332933,18877,Accept,8
7,Self_Employed,746081,21,no,normal,2,14,4,2,1,1,terrace,10,Kuala Lumpur,2,8372,1076163,19153,Accept,7
7,Self_Employed,726685,14,yes,normal,2,14,,2,,3,terrace,10,Kuala Lumpur,2,,1254275,11183,Reject,9
7,Self_Employed,303777,,no,normal,2,14,,2,,1,terrace,10,Kuala Lumpur,,8523,573102,8595,Accept,6
7,Self_Employed,,20,yes,platinum,2,,4,,1,2,terrace,10,Kuala Lumpur,3,9979,448974,,Accept,9
7,Self_Employed,782814,,no,gold,2,,4,,1,2,terrace,10,Kuala Lumpur,3,,1149641,,Accept,9
7,Self_Employed,206479,13,yes,normal,2,14,,2,,1,terrace,10,Kuala Lumpur,3,10813,973582,12611,Accept,8
7,Self_Employed,329900,20,no,normal,2,,,,1,3,terrace,10,Kuala Lumpur,3,11350,736266,,Accept,9
7,Self_Employed,,22,yes,normal,2,14,,,1,1,,10,Kuala Lumpur,,4119,594787,9991,Accept,9
7,Self_Employed,419428,,no,normal,2,,4,2,1,1,terrace,10,Kuala Lumpur,3,11398,1210426,,Accept,9
7,Self_Employed,565520,,yes,normal,2,14,4,,,2,terrace,10,Kuala Lumpur,3,10213,719852,15374,Accept,6
7,Self_Employed,107941,,no,normal,2,14,,2,1,2,terrace,10,Kuala Lumpur,3,8088,1253003,,Reject,8
7,Self_Employed,,22,yes,,2,14,4,,,2,flat,10,Kuala Lumpur,,9650,1220398,10009,Reject,7
7,Self_Employed,797906,13,no,normal,2,14,4,2,,3,,10,Kuala Lumpur,,11346,574096,14078,Accept,6
7,Self_Employed,,24,yes,normal,2,14,4,2,1,1,flat,10,Kuala Lumpur,2,5178,719507,7658,Accept,7
7,Self_Employed,236615,16,no,gold,2,14,4,2,1,1,flat,,Kuala Lumpur,,6088,1323105,,Reject,8
7,Self_Employed,409028,23,yes,normal,2,14,4,2,1,2,flat,10,Kuala Lumpur,,10037,596241,10697,Accept,7
7,Self_Employed,219666,15,no,normal,2,14,4,2,1,1,flat,,Kuala Lumpur,,,,15894,Reject,9
7,Self_Employed,361906,14,yes,normal,2,14,4,2,1,2,,10,Kuala Lumpur,2,10955,1100630,15200,Reject,8
7,Self_Employed,724905,,no,normal,2,14,4,,1,3,flat,10,Kuala Lumpur,3,,503495,9244,Accept,9
7,Self_Employed,148617,10,yes,normal,2,14,4,2,1,2,flat,10,Kuala Lumpur,,,1303122,10864,Reject,8
7,Self_Employed,,23,no,normal,2,14,4,2,1,3,flat,10,Kuala Lumpur,2,5530,769738,,Accept,9
7,Self_Employed,391249,21,yes,normal,2,,,2,,2,flat,10,Kuala Lumpur,,11197,1378095,17787,Accept,9
7,Self_Employed,243198,15,no,gold,2,,4,,,1,flat,10,Kuala Lumpur,3,12511,752039,13175,Accept,8
7,Self_Employed,267181,16,yes,normal,2,14,4,,1,3,flat,10,Kuala Lumpur,1,5317,,19828,Accept,6
7,Self_Employed,789271,11,no,normal,2,14,4,2,1,1,flat,10,Kuala Lumpur,3,,1247195,,Reject,7
7,Self_Employed,132237,24,yes,normal,2,,,,1,2,flat,10,Kuala Lumpur,3,8067,1446511,17311,Accept,7
7,Self_Employed,,18,no,platinum,2,14,4,2,1,3,flat,10,Kuala Lumpur,,9394,1395738,10058,Accept,8
7,Self_Employed,,,yes,normal,2,14,4,,,3,flat,10,Kuala Lumpur,2,11789,495552,16926,Accept,7
7,Self_Employed,,21,no,normal,2,,,2,,2,flat,10,Kuala Lumpur,,10962,1335439,17637,Accept,7
7,Self_Employed,,19,yes,normal,2,,4,,,3,flat,,Kuala Lumpur,3,10084,,8699,Accept,9
7,Self_Employed,416712,11,no,normal,2,14,4,,1,2,flat,10,Kuala Lumpur,2,,495162,,Accept,8
1,Fresh_Graduate,781886,17,yes,platinum,3,15,,2,5,2,flat,10,Kuala Lumpur,2,10622,,9668,Accept,7
1,Fresh_Graduate,298865,24,no,normal,3,15,2,2,,3,flat,,Kuala Lumpur,1,12177,545819,18898,Accept,8
1,Fresh_Graduate,396082,11,yes,gold,3,15,2,,,1,flat,10,Kuala Lumpur,,,1317226,9631,Accept,6
1,Fresh_Graduate,312722,24,no,normal,3,,2,,,3,flat,10,Kuala Lumpur,,6841,842748,17354,Accept,9
1,Fresh_Graduate,630964,20,yes,gold,3,15,2,2,5,3,,10,Kuala Lumpur,,4959,1393568,13615,Reject,6
1,Fresh_Graduate,744887,,no,normal,3,15,,2,,2,flat,10,Kuala Lumpur,1,10188,1122683,19654,Accept,9
1,Fresh_Graduate,446698,10,yes,normal,3,15,2,2,5,2,flat,10,Kuala Lumpur,2,4671,1333396,,Reject,6
1,Fresh_Graduate,346215,17,no,gold,3,15,2,,,2,flat,10,Kuala Lumpur,,9954,,,Accept,9
1,Fresh_Graduate,324027,13,yes,normal,3,,2,2,5,3,flat,10,Kuala Lumpur,3,5854,,13623,Accept,7
1,Fresh_Graduate,,10,no,platinum,3,,,,5,2,flat,10,Kuala Lumpur,3,6550,949748,,Accept,6
1,Fresh_Graduate,,13,yes,,3,15,2,,5,3,flat,10,Kuala Lumpur,1,,,,Accept,9
1,Fresh_Graduate,,17,no,normal,3,15,2,2,5,2,flat,10,Kuala Lumpur,2,4564,930359,16699,Reject,6
1,Fresh_Graduate,159574,,yes,normal,3,15,,2,5,1,flat,10,Kuala Lumpur,3,,1277301,14310,Accept,6
1,Fresh_Graduate,132136,23,no,normal,3,,2,2,5,3,flat,10,Kuala Lumpur,3,7407,639978,17177,Accept,9
1,Fresh_Graduate,,19,yes,normal,3,,2,,5,2,,,Kuala Lumpur,,3589,1383335,19873,Reject,6
1,Fresh_Graduate,147584,12,no,gold,3,15,,2,5,1,flat,10,Kuala Lumpur,1,,467553,,Accept,9
1,Fresh_Graduate,617867,23,yes,platinum,3,15,,2,5,2,,10,Kuala Lumpur,,,1001321,19217,Reject,9
1,Fresh_Graduate,581578,20,no,normal,3,,,2,5,2,,,Kuala Lumpur,3,7123,737426,,Reject,7
1,Fresh_Graduate,663937,14,yes,normal,3,15,2,,,2,flat,10,Kuala Lumpur,,,1009510,15038,Reject,7
1,Fresh_Graduate,,,no,gold,3,,2,2,,1,flat,,Kuala Lumpur,2,4341,,16280,Accept,8
1,Fresh_Graduate,,16,yes,gold,3,15,,2,5,1,bungalow,10,Kuala Lumpur,1,8135,1000545,,Accept,7
1,Fresh_Graduate,380699,24,no,gold,3,,2,,5,2,bungalow,10,Kuala Lumpur,2,6289,1373046,19005,Reject,8
1,Fresh_Graduate,566188,,yes,normal,3,15,2,,5,2,bungalow,10,Kuala Lumpur,3,5220,,8895,Accept,6
1,Fresh_Graduate,515452,20,no,gold,3,15,2,,5,3,bungalow,10,Kuala Lumpur,3,9154,,16780,Accept,6
1,Fresh_Graduate,,15,yes,normal,3,15,2,2,5,2,bungalow,,Kuala Lumpur,1,8686,1007155,,Reject,9
1,Fresh_Graduate,232527,17,no,normal,3,15,2,,5,3,bungalow,,Kuala Lumpur,1,3994,1304657,17103,Reject,8
1,Fresh_Graduate,265823,,yes,normal,3,,,,5,2,bungalow,10,Kuala Lumpur,,,843435,,Reject,9
1,Fresh_Graduate,,12,no,normal,3,15,2,2,,1,bungalow,10,Kuala Lumpur,1,6046,,,Accept,9
1,Fresh_Graduate,127738,24,yes,gold,3,,,,5,2,bungalow,10,Kuala Lumpur,2,3757,1016435,9274,Reject,9
1,Fresh_Graduate,294780,12,no,normal,3,15,2,,5,3,bungalow,10,Kuala Lumpur,,10258,1051610,17381,Accept,7
1,Fresh_Graduate,,21,yes,normal,3,,2,2,,1,bungalow,,Kuala Lumpur,,3844,1129053,12950,Accept,6
1,Fresh_Graduate,467854,,no,normal,3,15,2,2,5,2,bungalow,10,Kuala Lumpur,3,,1381839,,Accept,8
1,Fresh_Graduate,555464,19,yes,,3,15,2,,5,3,bungalow,10,Kuala Lumpur,1,8203,,,Accept,7
1,Fresh_Graduate,250466,13,no,gold,3,15,2,,,3,bungalow,10,Kuala Lumpur,,4489,894086,,Accept,6
1,Fresh_Graduate,345201,,yes,normal,3,15,,2,5,2,,,Kuala Lumpur,2,,1261854,,Accept,6
1,Fresh_Graduate,,18,no,normal,3,,2,,5,3,,10,Kuala Lumpur,3,6977,953963,11765,Accept,9
1,Fresh_Graduate,280321,17,yes,normal,3,,2,,5,2,bungalow,10,Kuala Lumpur,3,5091,1268719,19567,Accept,8
1,Fresh_Graduate,477632,22,no,normal,3,15,2,,5,3,bungalow,10,Kuala Lumpur,1,,1382354,18107,Accept,9
1,Fresh_Graduate,,19,yes,normal,3,15,,2,,1,bungalow,10,Kuala Lumpur,,8198,,,Reject,9
1,Fresh_Graduate,,18,no,gold,3,15,2,2,5,2,bungalow,10,Kuala Lumpur,2,10511,1152728,,Accept,9
1,Fresh_Graduate,227053,14,yes,platinum,3,15,,2,5,3,flat,10,Kuala Lumpur,,11432,1140233,11228,Accept,6
1,Fresh_Graduate,102462,10,no,normal,3,,2,,,2,flat,10,Kuala Lumpur,1,7212,1275495,16322,Accept,7
1,Fresh_Graduate,380328,20,yes,normal,3,15,,,,2,flat,10,Kuala Lumpur,,11172,1300179,,Reject,8
1,Fresh_Graduate,223173,21,no,normal,3,15,2,,5,1,flat,10,Kuala Lumpur,3,9826,584509,8065,Accept,6
1,Fresh_Graduate,,23,yes,gold,3,,2,2,,3,flat,10,Kuala Lumpur,2,12226,547556,,Accept,7
1,Fresh_Graduate,373966,,no,normal,3,15,,,5,2,flat,,Kuala Lumpur,2,4089,,17848,Accept,8
1,Fresh_Graduate,549048,13,yes,normal,3,15,2,2,5,2,flat,,Kuala Lumpur,3,,,,Accept,7
1,Fresh_Graduate,460521,,no,platinum,3,15,2,2,5,2,flat,10,Kuala Lumpur,1,3752,,8390,Accept,7
1,Fresh_Graduate,211492,19,yes,normal,3,15,,,,2,flat,10,Kuala Lumpur,3,8131,1333869,,Reject,8
1,Fresh_Graduate,354402,13,no,normal,3,15,2,2,5,3,flat,10,Kuala Lumpur,3,6805,583697,14896,Reject,9
1,Fresh_Graduate,605904,21,yes,normal,3,15,2,2,,2,flat,10,Kuala Lumpur,1,5757,,,Reject,9
1,Fresh_Graduate,536299,,no,normal,3,,,2,,3,flat,10,Kuala Lumpur,,10322,709690,11837,Accept,7
1,Fresh_Graduate,,12,yes,normal,3,,2,2,5,3,flat,10,Kuala Lumpur,2,12481,523259,13748,Reject,6
1,Fresh_Graduate,330613,13,no,gold,3,15,2,2,5,1,flat,10,Kuala Lumpur,3,11163,938734,,Accept,8
1,Fresh_Graduate,561580,21,yes,platinum,3,15,2,,5,2,flat,10,Kuala Lumpur,,11182,,,Accept,8
1,Fresh_Graduate,,21,no,gold,3,15,2,,,3,,,Kuala Lumpur,1,5856,1429290,12509,Accept,7
1,Fresh_Graduate,,24,yes,normal,3,15,2,2,5,3,flat,10,Kuala Lumpur,,6919,861671,9386,Reject,8
1,Fresh_Graduate,661328,14,no,platinum,3,15,2,2,,1,flat,10,Kuala Lumpur,2,12432,1098374,13184,Reject,6
1,Fresh_Graduate,,,yes,normal,3,15,2,,,3,flat,,Kuala Lumpur,,,1008381,,Accept,6
1,Fresh_Graduate,108186,20,no,normal,3,,2,2,5,2,flat,,Kuala Lumpur,2,,949280,,Accept,7
1,Fresh_Graduate,169362,20,yes,normal,3,,,2,5,2,flat,10,Kuala Lumpur,2,6022,607375,15087,Reject,6
1,Fresh_Graduate,531541,23,no,normal,3,15,2,2,5,2,,10,Kuala Lumpur,1,8567,1051609,11881,Accept,8
1,Fresh_Graduate,398804,,yes,gold,3,,2,2,5,1,flat,10,Kuala Lumpur,,4930,586508,12143,Accept,8
1,Fresh_Graduate,449317,19,no,gold,3,15,,,5,1,flat,,Kuala Lumpur,,5477,1323296,,Accept,9
1,Fresh_Graduate,,20,yes,,3,,,2,5,1,flat,10,Kuala Lumpur,3,8756,,19934,Reject,7
1,Fresh_Graduate,,,no,platinum,3,15,,2,5,3,flat,10,Kuala Lumpur,,4861,838346,,Reject,9
1,Fresh_Graduate,381677,14,yes,normal,3,,2,2,5,3,,10,Kuala Lumpur,,11714,515323,18866,Accept,6
1,Fresh_Graduate,650893,,no,gold,3,15,2,,5,1,flat,10,Kuala Lumpur,3,5189,797251,,Reject,6
1,Fresh_Graduate,,24,yes,normal,3,,2,2,,1,flat,10,Kuala Lumpur,3,,1270156,10881,Accept,6
1,Fresh_Graduate,289176,20,no,normal,3,15,,2,,3,flat,10,Kuala Lumpur,2,10981,802595,18882,Accept,6
1,Fresh_Graduate,625321,17,yes,,3,15,2,2,5,2,flat,10,Kuala Lumpur,3,6632,1367975,17040,Accept,8
1,Fresh_Graduate,346978,21,no,normal,3,15,2,,5,2,flat,10,Kuala Lumpur,2,6148,1163898,14720,Accept,7
1,Fresh_Graduate,290789,24,yes,normal,3,15,2,2,5,3,flat,10,Kuala Lumpur,,4119,908600,13761,Accept,9
1,Fresh_Graduate,550857,20,no,,3,15,2,,5,1,flat,10,Kuala Lumpur,2,10921,720052,9487,Reject,6
